,CaASU0020421,CaUTC00138833,Ck1,Ck10,Ck11,Ck12,Ck17,Ck2,Ck20,Ck21,Ck22,Ck23,Ck26,Ck29,Ck3,Ck32,Ck34,Ck35,Ck36,Ck4,Ck49,Ck50,Ck51,Ck54,Ck56,Ck7,Ck80,Ck81,Ck83,Ck85,Ck88,Ck92,Ck94,Ck96,Ck98,Dm100,Dm102,Dm104,Dm106,Dm108,Dm110,Dm111,Dm112,Dm113,Dm114,Dm115,Dm116,Dm117,Dm118,Dm119,Mg37,Mg38,Mg39,Mg40,Mg41,Mg57,Mg58,Mg59,Mg60,Mg61,Mg64,Mg67,Mg69,Mg70,Mg72,Mg74,Mg77,Mg79,Nv120,Nv122,Nv125,Nv127,Nv130,Nv131,Nv134,Nv136,Nv138,Pa140,Pa141,Pa143,Pa145,Pa147,Pa154,Pa158
Ck22,,,,,,,,,,,,0.93019197207678883,0.90775988286969256,0.90149253731343282,0.92116788321167886,0.91587301587301584,0.90235690235690236,0.9086115992970123,0.92294807370184251,0.9188811188811189,0.90496453900709217,0.9164133738601824,0.91016200294550809,0.8918518518518519,0.90109890109890112,0.92145862552594671,0.83809523809523812,0.83333333333333337,0.83114446529080677,0.83088235294117652,0.82577132486388383,0.5714285714285714,0.64880952380952384,0.6454545454545455,0.6542553191489362,0.82522796352583583,0.82389937106918243,0.83306836248012717,0.84113712374581939,0.82790697674418601,0.84960000000000002,0.83162217659137572,0.82472613458528954,0.79523809523809519,0.81533646322378717,0.81802426343154244,0.81879194630872487,0.82807570977917977,0.80900900900900896,0.8301075268817204,0.83417085427135673,0.82171799027552672,0.8267148014440433,0.83061889250814336,0.82165605095541405,0.81746031746031744,0.83242258652094714,0.81877022653721687,0.81697171381031619,0.81444991789819376,0.82674772036474165,0.8409893992932862,0.83915022761760238,0.80843585237258353,0.81493506493506496,0.81849912739965092,0.82525697503671069,0.82131661442006265,0.79527559055118113,0.83151326053042118,0.8133971291866029,0.8256,0.85865724381625441,0.85689354275741714,0.84223918575063617,0.84644194756554303,0.82136279926335176,0.7425373134328358,0.72664359861591699,0.75,0.7321428571428571,0.74007220216606495,0.735593220338983,0.74906367041198507
Ck23,,,,,,,,,,,,,0.91512345679012341,0.90732436472346789,0.91883116883116878,0.91154422788605693,0.89808917197452232,0.90977443609022557,0.90787269681742044,0.92163543441226581,0.8984375,0.92546583850931674,0.90865384615384615,0.89730639730639727,0.89967637540453071,0.91853035143769968,0.82452830188679249,0.84100418410041844,0.83333333333333337,0.81481481481481477,0.83080260303687636,0.60227272727272729,0.70186335403726707,0.68224299065420557,0.70718232044198892,0.83833333333333337,0.82437275985663083,0.8373590982286635,0.85025817555938032,0.8353552859618717,0.85069444444444442,0.83435582822085885,0.82490974729241873,0.81167108753315653,0.83038869257950532,0.8233151183970856,0.83574007220216606,0.82196339434276211,0.81834532374100721,0.83572895277207393,0.83184257602862255,0.83712121212121215,0.83508771929824566,0.84201077199281871,0.83812949640287771,0.83703703703703702,0.82962962962962961,0.83815028901734101,0.8309352517985612,0.8368932038834952,0.84642857142857142,0.83720930232558144,0.82741935483870965,0.8303571428571429,0.83629893238434161,0.83392226148409898,0.84135472370766484,0.84671532846715325,0.81853281853281856,0.82950819672131149,0.81342062193126019,0.82876712328767121,0.86317567567567566,0.85688729874776381,0.83804627249357322,0.86415094339622645,0.82593250444049737,0.76326530612244903,0.77366255144032925,0.77727272727272723,0.76800000000000002,0.76763485477178428,0.76422764227642281,0.76494023904382469
Ck26,,,,,,,,,,,,,,0.93460490463215262,0.918010752688172,0.93201133144475923,0.92194403534609726,0.93185689948892669,0.93481481481481477,0.9285714285714286,0.91160949868073882,0.93323442136498513,0.91805555555555551,0.91776798825256978,0.91310751104565535,0.92621870882740442,0.8240418118466899,0.83489681050656661,0.82276119402985071,0.81260364842454391,0.82010582010582012,0.60439560439560436,0.65853658536585369,0.64220183486238536,0.66120218579234968,0.8378812199036918,0.82630691399662737,0.83105022831050224,0.84578696343402227,0.82785602503912359,0.8418604651162791,0.83529411764705885,0.82587064676616917,0.80222222222222217,0.82087227414330222,0.81801801801801799,0.83603896103896103,0.82066869300911849,0.82877959927140255,0.83434343434343439,0.82047244094488192,0.82820097244732582,0.83166666666666667,0.837593984962406,0.8359375,0.8272425249169435,0.81804043545878691,0.83386581469648557,0.82524271844660191,0.82899022801302935,0.82469512195121952,0.8393782383419689,0.8342696629213483,0.8085808580858086,0.82131147540983607,0.82218597063621535,0.82861400894187776,0.83333333333333337,0.80990099009900995,0.83113069016152719,0.81039755351681952,0.81402439024390238,0.8571428571428571,0.84958677685950412,0.852112676056338,0.84922010398613523,0.82055464926590538,0.71814671814671815,0.7216117216117216,0.74476987447698739,0.72348484848484851,0.72118959107806691,0.72401433691756267,0.74103585657370519
Ck29,,,,,,,,,,,,,,,0.91489361702127658,0.94475138121546964,0.93313953488372092,0.94086956521739129,0.94403534609720174,0.91959064327485385,0.93042291950886769,0.93759071117561688,0.94042553191489364,0.92168674698795183,0.93255131964809379,0.92944369063772048,0.8369028006589786,0.83362521891418562,0.83333333333333337,0.83059210526315785,0.83597883597883593,0.62637362637362637,0.67878787878787883,0.68181818181818177,0.68648648648648647,0.83406113537117899,0.82574568288854,0.83931133428981353,0.84350547730829417,0.83823529411764708,0.85258358662613987,0.85162601626016265,0.82352941176470584,0.81978021978021975,0.82530120481927716,0.82315112540192925,0.83489096573208721,0.81967213114754101,0.82274247491638797,0.84452975047984646,0.81674565560821488,0.82998454404945909,0.83176100628930816,0.82826747720364746,0.83358547655068083,0.82006369426751591,0.82042833607907739,0.82467532467532467,0.82581648522550544,0.82587064676616917,0.83333333333333337,0.83974358974358976,0.83310344827586202,0.8176100628930818,0.82352941176470584,0.82388059701492533,0.82595870206489674,0.83255813953488367,0.80762250453720508,0.83529411764705885,0.81936416184971095,0.83040935672514615,0.86336336336336339,0.85736677115987459,0.85193621867881553,0.84828711256117451,0.82087227414330222,0.75378787878787878,0.76086956521739135,0.75968992248062017,0.76226415094339628,0.75464684014869887,0.75268817204301075,0.75714285714285712
Ck3,,,,,,,,,,,,,,,,0.92023633677991135,0.91076923076923078,0.92281879194630867,0.92215568862275454,0.96045197740112997,0.91621621621621618,0.91940298507462681,0.91876750700280108,0.90648567119155354,0.92011834319526631,0.95953002610966054,0.85225225225225221,0.84023668639053251,0.83576642335766427,0.83697478991596641,0.83639705882352944,0.61538461538461542,0.67630057803468213,0.68181818181818177,0.67553191489361697,0.8443017656500803,0.845514950166113,0.8514548238897397,0.86111111111111116,0.84301412872841441,0.85670731707317072,0.84999999999999998,0.84354838709677415,0.8177676537585421,0.83412322274881512,0.82876712328767121,0.8439490445859873,0.8411949685534591,0.82776801405975398,0.84523809523809523,0.8238021638330757,0.83149606299212597,0.845771144278607,0.84355828220858897,0.83720930232558144,0.83059210526315785,0.83333333333333337,0.83805031446540879,0.83147853736089028,0.83222591362126241,0.83027522935779818,0.84717607973421927,0.84322033898305082,0.81803797468354433,0.83040000000000003,0.83059210526315785,0.83658170914542729,0.84055727554179571,0.83061224489795915,0.85358255451713394,0.84193548387096773,0.84285714285714286,0.87646076794657768,0.87878787878787878,0.86374695863746964,0.86788990825688073,0.83533447684391082,0.75390625,0.75265017667844525,0.76595744680851063,0.75757575757575757,0.74904942965779464,0.74822695035460995,0.76470588235294112
Ck32,,,,,,,,,,,,,,,,,0.93164933135215455,0.9435336976320583,0.94648318042813451,0.92461538461538462,0.92747559274755931,0.93704245973645683,0.94126074498567336,0.92467948717948723,0.93061840120663653,0.92907801418439717,0.83244206773618534,0.85192307692307689,0.84916201117318435,0.82499999999999996,0.84356435643564354,0.64367816091954022,0.66467065868263475,0.69811320754716977,0.6737967914438503,0.85133020344287946,0.84433164128595606,0.84379785604900459,0.8580750407830342,0.84518167456556081,0.85191082802547768,0.84722222222222221,0.83904109589041098,0.82669789227166279,0.8392857142857143,0.82453151618398635,0.84254606365159124,0.83307086614173231,0.83450704225352113,0.84007707129094411,0.81697171381031619,0.82852292020373519,0.8308702791461412,0.82894736842105265,0.83779264214046822,0.82842287694974004,0.80960548885077188,0.8303571428571429,0.82608695652173914,0.82944344703770201,0.83221476510067116,0.84265734265734271,0.82595419847328244,0.81601362862010218,0.82314049586776861,0.81832797427652737,0.82430213464696223,0.83898305084745761,0.8287937743190662,0.84266263237518912,0.82615384615384613,0.83359253499222397,0.86228482003129892,0.86710963455149503,0.85846867749419953,0.86284722222222221,0.82978723404255317,0.75486381322957197,0.75899280575539574,0.76984126984126988,0.76208178438661711,0.75563909774436089,0.75352112676056338,0.7592592592592593
Ck34,,,,,,,,,,,,,,,,,,0.96071428571428574,0.93821138211382116,0.91205211726384361,0.91304347826086951,0.921875,0.92527821939586641,0.92332789559543227,0.92471358428805239,0.92496171516079628,0.83366336633663363,0.84123711340206186,0.83404255319148934,0.82015810276679846,0.82911392405063289,0.61538461538461542,0.66887417218543044,0.68181818181818177,0.67455621301775148,0.82666666666666666,0.81949458483754511,0.81889763779527558,0.82910321489001693,0.82499999999999996,0.83801652892561984,0.83438155136268344,0.82363315696649031,0.80190930787589498,0.81666666666666665,0.80645161290322576,0.81609195402298851,0.81209150326797386,0.81441441441441442,0.82680412371134016,0.78929188255613125,0.78984238178633981,0.80762564991334485,0.80724876441515647,0.80438448566610454,0.78994614003590669,0.79137931034482756,0.80319148936170215,0.79797979797979801,0.79964850615114236,0.80541455160744502,0.80510018214936252,0.8099688473520249,0.78595890410958902,0.79545454545454541,0.79487179487179482,0.79932546374367619,0.80879864636209808,0.79727095516569202,0.81732283464566924,0.80032467532467533,0.82131147540983607,0.84297520661157022,0.84864864864864864,0.83618581907090461,0.85370370370370374,0.8122866894197952,0.74883720930232556,0.75423728813559321,0.76190476190476186,0.76470588235294112,0.74672489082969429,0.7489539748953975,0.75565610859728505
Ck35,,,,,,,,,,,,,,,,,,,0.9422382671480144,0.92255892255892258,0.91399662731871834,0.92982456140350878,0.92844677137870857,0.91493055555555558,0.93605683836589693,0.92893401015228427,0.83073496659242763,0.82733812949640284,0.82045454545454544,0.82773109243697474,0.81489361702127661,0.61538461538461542,0.6858974358974359,0.67272727272727273,0.68965517241379315,0.83054003724394787,0.82163187855787478,0.82857142857142863,0.84082397003745324,0.83175803402646498,0.84479371316306484,0.83628318584070793,0.82209737827715357,0.79772079772079774,0.82007575757575757,0.81836327345309379,0.82352941176470584,0.81712062256809337,0.81132075471698117,0.83606557377049184,0.80363636363636359,0.7992424242424242,0.80737704918032782,0.82486865148861643,0.80884955752212384,0.79781420765027322,0.80952380952380953,0.80478821362799269,0.80935251798561147,0.80714285714285716,0.80279232111692844,0.81766917293233088,0.82837127845884417,0.79636363636363638,0.80113636363636365,0.80114722753346079,0.80821917808219179,0.81067125645438898,0.80254777070063699,0.81682242990654208,0.79303675048355904,0.81747572815533975,0.854043392504931,0.85909980430528377,0.83557951482479786,0.85948477751756436,0.81198347107438018,0.74025974025974028,0.74137931034482762,0.77990430622009566,0.74891774891774887,0.75217391304347825,0.74468085106382975,0.76555023923444976
Ck36,,,,,,,,,,,,,,,,,,,,0.94165316045380876,0.92565597667638488,0.93603744149765988,0.93597560975609762,0.92474916387959871,0.93710691823899372,0.93449781659388642,0.84532374100719421,0.84773662551440332,0.84399999999999997,0.83531409168081494,0.84313725490196079,0.61538461538461542,0.67123287671232879,0.68181818181818177,0.68072289156626509,0.85814360770577935,0.8535645472061657,0.84797297297297303,0.85565217391304349,0.85243055555555558,0.86135181975736563,0.86304347826086958,0.8571428571428571,0.81472081218274117,0.83957219251336901,0.84643510054844606,0.84504504504504507,0.83633093525179858,0.85408560311284043,0.84725050916496947,0.82247557003257332,0.82601351351351349,0.83623693379790942,0.82894736842105265,0.83333333333333337,0.83333333333333337,0.81481481481481477,0.83244206773618534,0.83025210084033618,0.82935779816513766,0.83164983164983164,0.84285714285714286,0.83866057838660579,0.81166666666666665,0.82842287694974004,0.8225255972696246,0.83306320907617504,0.83617747440273038,0.83155650319829422,0.84488448844884489,0.82905982905982911,0.8336134453781513,0.87096774193548387,0.87678571428571428,0.85956416464891039,0.86982248520710059,0.82664233576642332,0.76419213973799127,0.77973568281938321,0.76470588235294112,0.77350427350427353,0.7723214285714286,0.76956521739130435,0.77021276595744681
Ck4,,,,,,,,,,,,,,,,,,,,,0.9170243204577968,0.92201834862385323,0.92162554426705368,0.91031390134529144,0.91759112519809827,0.94613259668508287,0.83579335793357934,0.83553875236294894,0.82783882783882778,0.83482944344703769,0.83246073298429324,0.59340659340659341,0.64880952380952384,0.66363636363636369,0.65384615384615385,0.82890855457227142,0.8271604938271605,0.83816793893129771,0.84458398744113028,0.83102918586789554,0.84379785604900459,0.83098591549295775,0.82968750000000002,0.79257641921397382,0.81570996978851962,0.81880341880341878,0.82484076433121023,0.82588597842835132,0.81052631578947365,0.83101391650099399,0.83739837398373984,0.84142394822006472,0.84519572953736655,0.84806201550387594,0.83895705521472397,0.82866043613707163,0.84297520661157022,0.84112149532710279,0.83094098883572565,0.83125000000000004,0.84124629080118696,0.84966216216216217,0.85884101040118865,0.8294314381270903,0.82857142857142863,0.83557046979865768,0.83908045977011492,0.83880597014925373,0.81714285714285717,0.84292379471228618,0.82306477093206953,0.83153013910355489,0.86743044189852703,0.85619834710743803,0.84596577017114916,0.84724689165186506,0.8296795952782462,0.73584905660377353,0.73426573426573427,0.75619834710743805,0.73800738007380073,0.73722627737226276,0.73426573426573427,0.74596774193548387
Ck49,,,,,,,,,,,,,,,,,,,,,,0.94269340974212035,0.94235924932975867,0.93805309734513276,0.94219653179190754,0.91927083333333337,0.82608695652173914,0.82297551789077217,0.82486865148861643,0.81516587677725116,0.81881533101045301,0.61363636363636365,0.67878787878787883,0.67289719626168221,0.68108108108108112,0.84370015948963317,0.84227642276422765,0.83999999999999997,0.84927066450567257,0.8429003021148036,0.84695393759286774,0.84060721062618593,0.83849918433931481,0.81538461538461537,0.82904689863842662,0.82402707275803722,0.83359746434231374,0.83076923076923082,0.8283185840707965,0.83011583011583012,0.82198142414860687,0.82125603864734298,0.82608695652173914,0.82542113323124044,0.82499999999999996,0.8218298555377207,0.81421647819063003,0.82651391162029464,0.81732283464566924,0.82196339434276211,0.82588597842835132,0.8324958123953099,0.83309759547383311,0.80131362889983582,0.82232704402515722,0.81518151815181517,0.82595870206489674,0.8304821150855366,0.81692913385826771,0.83531157270029677,0.82458770614692656,0.83185840707964598,0.85354330708661419,0.85939968404423384,0.83678160919540234,0.84974093264248707,0.8225255972696246,0.73992673992673996,0.74564459930313587,0.75502008032128509,0.74452554744525545,0.74100719424460426,0.74061433447098979,0.75471698113207553
Ck50,,,,,,,,,,,,,,,,,,,,,,,0.95287187039764354,0.9452054794520548,0.94760479041916168,0.93510324483775809,0.83918669131238444,0.83720930232558144,0.83463035019455256,0.83005366726296959,0.83076923076923082,0.62222222222222223,0.66867469879518071,0.68807339449541283,0.67403314917127077,0.841091492776886,0.83105802047781574,0.84843492586490943,0.85979729729729726,0.85081967213114751,0.85906040268456374,0.85390946502057619,0.83050847457627119,0.83163265306122447,0.83642495784148396,0.83053691275167785,0.8414414414414414,0.83686786296900484,0.82881355932203393,0.8507157464212679,0.83168316831683164,0.83103448275862069,0.83499999999999996,0.83473861720067455,0.82430213464696223,0.8238255033557047,0.8271604938271605,0.82871972318339104,0.82470784641068451,0.82508833922261482,0.82594417077175697,0.83893805309734515,0.83987441130298268,0.81772575250836121,0.8254237288135593,0.83163265306122447,0.83009708737864074,0.83415435139573069,0.81783681214421255,0.84269662921348309,0.82802547770700641,0.84527687296416942,0.86490939044481052,0.87024221453287198,0.85238095238095235,0.86642599277978338,0.82601054481546576,0.75098814229249011,0.76691729323308266,0.76371308016877637,0.76226415094339628,0.75502008032128509,0.75378787878787878,0.75563909774436089
Ck51,,,,,,,,,,,,,,,,,,,,,,,,0.95166163141993954,0.94161676646706582,0.92984869325997244,0.84440559440559437,0.84448818897637801,0.84420289855072461,0.83388704318936879,0.84545454545454546,0.62637362637362637,0.66857142857142859,0.69090909090909092,0.67179487179487174,0.8507223113964687,0.85191082802547768,0.85384615384615381,0.86385737439222043,0.8597560975609756,0.86039453717754177,0.85576923076923073,0.84564860426929389,0.82550335570469802,0.84722222222222221,0.83898305084745761,0.85081967213114751,0.84122137404580155,0.83658969804618122,0.84719535783365574,0.83250414593698174,0.83191850594227501,0.83655536028119504,0.83577235772357727,0.83670033670033672,0.82939189189189189,0.82203389830508478,0.83362831858407083,0.82747068676716917,0.82770870337477798,0.83442622950819667,0.84763572679509636,0.84281437125748504,0.81303602058319036,0.82914572864321612,0.82698961937716264,0.82907348242811496,0.8377049180327869,0.82902584493041753,0.8437025796661608,0.83033033033033032,0.83731343283582094,0.864951768488746,0.86887835703001581,0.84905660377358494,0.86419753086419748,0.82770270270270274,0.74394463667820065,0.74838709677419357,0.76587301587301593,0.74747474747474751,0.74489795918367352,0.74440894568690097,0.75899280575539574
Ck54,,,,,,,,,,,,,,,,,,,,,,,,,0.93975903614457834,0.91617647058823526,0.83518518518518514,0.81947261663286008,0.82409177820267687,0.82238010657193605,0.81425891181988741,0.60439560439560436,0.6347305389221557,0.65454545454545454,0.63636363636363635,0.8086816720257235,0.80097879282218598,0.81889763779527558,0.823240589198036,0.81832298136645965,0.83387096774193548,0.83762376237623759,0.80750407830342574,0.80536912751677847,0.8009630818619583,0.80508474576271183,0.81475409836065571,0.81055900621118016,0.8097643097643098,0.83265306122448979,0.81458003169572113,0.81426202321724706,0.81448763250883394,0.82215288611544457,0.81210191082802552,0.80427631578947367,0.81744749596122779,0.81150159744408945,0.80724876441515647,0.81456953642384111,0.80930232558139537,0.8214285714285714,0.82265275707898655,0.79406919275123555,0.80789022298456259,0.80607082630691396,0.81327160493827155,0.81892332789559541,0.78804347826086951,0.81161695447409732,0.79813664596273293,0.81587301587301586,0.84509466437177283,0.84400656814449915,0.83371824480369516,0.84754990925589835,0.8061749571183533,0.71999999999999997,0.72480620155038755,0.74778761061946908,0.72137404580152675,0.72357723577235777,0.72623574144486691,0.73092369477911645
Ck56,,,,,,,,,,,,,,,,,,,,,,,,,,0.9276410998552822,0.84201077199281871,0.82555780933062883,0.82718446601941753,0.8312829525483304,0.81538461538461537,0.60439560439560436,0.64880952380952384,0.66363636363636369,0.65957446808510634,0.83473861720067455,0.8312611012433393,0.83636363636363631,0.84982935153583616,0.84210526315789469,0.85008517887563884,0.84836065573770492,0.82616179001721168,0.80407124681933839,0.8289703315881326,0.82465277777777779,0.83842010771992814,0.82372881355932204,0.82585278276481144,0.8434959349593496,0.81355932203389836,0.81879194630872487,0.81802426343154244,0.82462057335581784,0.82148760330578507,0.82392026578073085,0.80993150684931503,0.81403508771929822,0.81755593803786575,0.81215469613259672,0.81505728314238957,0.82522522522522523,0.82975460122699385,0.80228758169934644,0.80935251798561147,0.81260647359454852,0.81697171381031619,0.81692573402417967,0.81973434535104361,0.83843537414965985,0.82295081967213113,0.82947019867549665,0.8651877133105802,0.8623063683304647,0.85273159144893107,0.85688405797101452,0.81961471103327499,0.74590163934426235,0.75396825396825395,0.7531380753138075,0.75390625,0.75,0.75097276264591439,0.74906367041198507
Ck7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85738255033557043,0.85852713178294571,0.85278276481149018,0.84715447154471546,0.84999999999999998,0.60439560439560436,0.67428571428571427,0.68181818181818177,0.68205128205128207,0.84792626728110598,0.84799999999999998,0.85059171597633132,0.85670261941448378,0.84558823529411764,0.86438152011922509,0.86142322097378277,0.84786053882725831,0.81276595744680846,0.83707025411061287,0.83833333333333337,0.84829721362229105,0.84012066365007543,0.84118673647469455,0.85361216730038025,0.84393939393939399,0.84451219512195119,0.85831960461285006,0.85087719298245612,0.84776119402985073,0.84018987341772156,0.84335443037974689,0.84853168469860896,0.84999999999999998,0.84652665589660747,0.84649776453055137,0.86906710310965629,0.85617367706919945,0.83333333333333337,0.84218749999999998,0.84482758620689657,0.84648493543758963,0.84899845916795069,0.84031936127744511,0.85547445255474452,0.84114977307110439,0.84210526315789469,0.88387096774193552,0.87955625990491282,0.87557603686635943,0.87188612099644125,0.84327086882453151,0.75724637681159424,0.7533783783783784,0.77016129032258063,0.75618374558303891,0.75800711743772242,0.75250836120401343,0.77007299270072993
Ck80,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95417348608837971,0.94901315789473684,0.94807121661721072,0.93223140495867773,0.63461538461538458,0.74825174825174823,0.72131147540983609,0.71111111111111114,0.85623003194888181,0.8394863563402889,0.85230769230769232,0.85876623376623373,0.86083213773314204,0.85432473444613055,0.849609375,0.85042016806722687,0.84710743801652888,0.84053651266766016,0.85064935064935066,0.85123966942148765,0.83458646616541354,0.84499999999999997,0.85892857142857137,0.84740259740259738,0.85049833887043191,0.84459459459459463,0.85514018691588789,0.86240000000000006,0.8571428571428571,0.84863945578231292,0.85185185185185186,0.84999999999999998,0.86528497409326421,0.85509554140127386,0.84405144694533762,0.84232954545454541,0.84705882352941175,0.84628099173553717,0.85357737104825293,0.84952978056426331,0.85831960461285006,0.82266910420475325,0.85029940119760483,0.84718100890207715,0.84900284900284906,0.87479674796747964,0.87363494539781594,0.85977011494252875,0.86809269162210334,0.83783783783783783,0.75087719298245614,0.7407407407407407,0.76890756302521013,0.75438596491228072,0.75724637681159424,0.75347222222222221,0.76029962546816476
Ck81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95524956970740105,0.94536423841059603,0.94195688225538976,0.64423076923076927,0.75539568345323738,0.72950819672131151,0.7183908045977011,0.85530546623794212,0.848381601362862,0.86541737649063033,0.87632508833922262,0.86754966887417218,0.86896551724137927,0.85436893203883491,0.85018050541516244,0.87173396674584325,0.84833333333333338,0.8589511754068716,0.86187845303867405,0.84140233722871449,0.84587813620071683,0.85999999999999999,0.85507246376811596,0.85892857142857137,0.85008818342151671,0.86026936026936029,0.86235489220563843,0.84843492586490943,0.85631067961165053,0.85268630849220106,0.84521739130434781,0.85982905982905988,0.85197368421052633,0.85053380782918153,0.84354838709677415,0.85278276481149018,0.84391080617495717,0.85865724381625441,0.84803921568627449,0.85833333333333328,0.83172147001934238,0.86440677966101698,0.84589614740368513,0.85782747603833864,0.86940966010733456,0.86870503597122306,0.86567164179104472,0.86397058823529416,0.84497444633730834,0.77235772357723576,0.74907749077490771,0.76717557251908397,0.78008298755186722,0.77254901960784317,0.76335877862595425,0.77254901960784317
Ck83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92718446601941751,0.91666666666666663,0.70114942528735635,0.72549019607843135,0.72950819672131151,0.72832369942196529,0.85497470489038785,0.83870967741935487,0.85789473684210527,0.86973180076628354,0.86754966887417218,0.859375,0.84245076586433265,0.85739436619718312,0.85849056603773588,0.84786324786324785,0.85610200364298727,0.85267034990791901,0.84521739130434781,0.85199240986717273,0.84696016771488469,0.84090909090909094,0.8354661791590493,0.83272058823529416,0.83865248226950351,0.84832451499118167,0.83391608391608396,0.83531746031746035,0.83633093525179858,0.82449725776965266,0.84306569343065696,0.83561643835616439,0.82964224872231684,0.82629870129870131,0.82894736842105265,0.83247863247863252,0.83677298311444648,0.82747068676716917,0.84020618556701032,0.81980198019801975,0.85165794066317624,0.83811129848229338,0.85024958402662232,0.85239852398523985,0.86170212765957444,0.83812010443864227,0.85399999999999998,0.834307992202729,0.77290836653386452,0.75352112676056338,0.79653679653679654,0.77606177606177607,0.76953125,0.76978417266187049,0.80000000000000004
Ck85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94928684627575277,0.64367816091954022,0.71917808219178081,0.68595041322314054,0.72121212121212119,0.86050420168067232,0.8571428571428571,0.86544850498338866,0.87414965986394555,0.87175572519083966,0.8666666666666667,0.85833333333333328,0.8601398601398601,0.85434782608695647,0.85443037974683544,0.85996705107084015,0.86317567567567566,0.84057971014492749,0.84991273996509598,0.85580524344569286,0.8537360890302067,0.85254237288135593,0.84736842105263155,0.84999999999999998,0.8603531300160514,0.85666104553119726,0.84797297297297303,0.84863945578231292,0.8453781512605042,0.86284722222222221,0.85007974481658688,0.85148514851485146,0.83791606367583216,0.8423645320197044,0.85353535353535348,0.84912280701754383,0.85062893081761004,0.85783521809369956,0.83497053045186642,0.84975767366720512,0.84663536776212833,0.84977238239757202,0.86743044189852703,0.87936507936507935,0.85446009389671362,0.87272727272727268,0.84452296819787986,0.75289575289575295,0.73484848484848486,0.75877192982456143,0.75196850393700787,0.76000000000000001,0.75486381322957197,0.76734693877551019
Ck88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64367816091954022,0.70542635658914732,0.68032786885245899,0.69934640522875813,0.84734133790737565,0.8397976391231029,0.85098743267504484,0.86017699115044244,0.85737704918032787,0.85664335664335667,0.83138173302107732,0.84347826086956523,0.84510250569476086,0.84158415841584155,0.84936479128856623,0.84420289855072461,0.83445945945945943,0.83742911153119093,0.85339168490153172,0.84973166368515207,0.84763572679509636,0.84644194756554303,0.85154975530179444,0.85064935064935066,0.84184514003294897,0.84990958408679929,0.84654300168634067,0.84094754653130288,0.84641068447412349,0.8411949685534591,0.84397163120567376,0.84663536776212833,0.83422459893048129,0.84507042253521125,0.85046728971962615,0.84458398744113028,0.84968354430379744,0.81488933601609659,0.85102739726027399,0.84183673469387754,0.84789644012944987,0.86321626617375236,0.86583184257602863,0.84696569920844322,0.85249042145593867,0.82727272727272727,0.76293103448275867,0.74308300395256921,0.76190476190476186,0.76293103448275867,0.76734693877551019,0.76000000000000001,0.76605504587155959
Ck92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93805309734513276,0.94186046511627908,0.95833333333333337,0.63846153846153841,0.63076923076923075,0.63846153846153841,0.64341085271317833,0.63846153846153841,0.63565891472868219,0.6696428571428571,0.68141592920353977,0.67256637168141598,0.63846153846153841,0.67256637168141598,0.61864406779661019,0.63076923076923075,0.63846153846153841,0.62790697674418605,0.62204724409448819,0.63846153846153841,0.64615384615384619,0.63846153846153841,0.63846153846153841,0.63076923076923075,0.63366336633663367,0.63076923076923075,0.62307692307692308,0.63076923076923075,0.6171875,0.63076923076923075,0.62307692307692308,0.63846153846153841,0.58823529411764708,0.61016949152542377,0.63846153846153841,0.63076923076923075,0.66371681415929207,0.64615384615384619,0.64601769911504425,0.65384615384615385,0.66371681415929207,0.65346534653465349,0.63366336633663367,0.6785714285714286,0.61864406779661019,0.59322033898305082,0.5736434108527132,0.59322033898305082,0.60683760683760679,0.59322033898305082,0.59322033898305082,0.5847457627118644
Ck94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97115384615384615,0.97814207650273222,0.7098445595854922,0.70466321243523311,0.71065989847715738,0.71808510638297873,0.70526315789473681,0.71122994652406413,0.6964285714285714,0.71502590673575128,0.70967741935483875,0.7172774869109948,0.70430107526881724,0.73053892215568861,0.69948186528497414,0.70588235294117652,0.70114942528735635,0.69565217391304346,0.68604651162790697,0.69318181818181823,0.7142857142857143,0.70987654320987659,0.67441860465116277,0.69798657718120805,0.67251461988304095,0.67901234567901236,0.70186335403726707,0.69811320754716977,0.69696969696969702,0.68452380952380953,0.70807453416149069,0.69444444444444442,0.69032258064516128,0.69590643274853803,0.6967741935483871,0.68279569892473113,0.70833333333333337,0.65803108808290156,0.69230769230769229,0.72625698324022347,0.72413793103448276,0.6875,0.73076923076923073,0.68674698795180722,0.72571428571428576,0.68911917098445596,0.73291925465838514,0.71186440677966101,0.71856287425149701,0.71186440677966101,0.70879120879120883
